"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-4518.conditionType";"session.node-9498.blockOrder";"session.node-9498.IATorder";"session.node-9498.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_block3.durationTime";"trial.IAT_block3.endTime";"trial.IAT_block3.outcome";"trial.IAT_block3.response";"trial.IAT_block3.result";"trial.IAT_block3.RT";"trial.IAT_block3.startTime";"trial.IAT_block3.Stimfile";"trial.IAT_block3.stimType";"trial.IAT_block3.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word";"trial.IAT_practice2.durationTime";"trial.IAT_practice2.endTime";"trial.IAT_practice2.outcome";"trial.IAT_practice2.response";"trial.IAT_practice2.result";"trial.IAT_practice2.RT";"trial.IAT_practice2.startTime";"trial.IAT_practice2.Stimfile";"trial.IAT_practice2.stimType";"trial.IAT_practice2.word"
"conwayel06";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-29 14:42:55.587";"2014-09-29 14:59:20.212";"1";"1";"1";"1";"0";"16";"15";"module.training_block1.exec-6105.GoNoGo1";"1244";"2014-09-29 14:44:26.736";"NST_correctLoc";"25";"1";"FINISHED";"RIGHT";"success";"735";"0";"2014-09-29 14:44:25.486";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"conwayel06";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-29 14:42:55.587";"2014-09-29 14:59:20.212";"1";"1";"1";"1";"0";"17";"16";"module.training_block1.exec-6105.GoNoGo1";"1248";"2014-09-29 14:44:29.267";"ST_correctStop";"3";"1";"FINISHED";"NONE";"success";"0";"1";"2014-09-29 14:44:28.017";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"conwayel06";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-29 14:42:55.587";"2014-09-29 14:59:20.212";"1";"1";"1";"1";"0";"18";"17";"module.training_block1.exec-6105.GoNoGo1";"1243";"2014-09-29 14:44:31.791";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"681";"0";"2014-09-29 14:44:30.541";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"conwayel06";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-29 14:42:55.587";"2014-09-29 14:59:20.212";"1";"1";"1";"1";"0";"19";"18";"module.training_block1.exec-6105.GoNoGo1";"1245";"2014-09-29 14:44:34.314";"NST_correctLoc";"22";"0";"FINISHED";"LEFT";"success";"775";"0";"2014-09-29 14:44:33.064";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"conwayel06";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-29 14:42:55.587";"2014-09-29 14:59:20.212";"1";"1";"1";"1";"0";"20";"19";"module.training_block1.exec-6105.GoNoGo1";"1245";"2014-09-29 14:44:36.830";"NST_correctLoc";"10";"1";"FINISHED";"RIGHT";"success";"747";"0";"2014-09-29 14:44:35.580";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"conwayel06";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-29 14:42:55.587";"2014-09-29 14:59:20.212";"1";"1";"1";"1";"0";"21";"20";"module.training_block1.exec-6105.GoNoGo1";"1248";"2014-09-29 14:44:39.345";"NST_correctLoc";"21";"1";"FINISHED";"RIGHT";"success";"882";"0";"2014-09-29 14:44:38.095";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"conwayel06";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-29 14:42:55.587";"2014-09-29 14:59:20.212";"1";"1";"1";"1";"0";"22";"21";"module.training_block1.exec-6105.GoNoGo1";"1245";"2014-09-29 14:44:41.861";"ST_correctStop";"28";"0";"FINISHED";"NONE";"success";"0";"1";"2014-09-29 14:44:40.611";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"conwayel06";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-29 14:42:55.587";"2014-09-29 14:59:20.212";"1";"1";"1";"1";"0";"23";"22";"module.training_block1.exec-6105.GoNoGo1";"1248";"2014-09-29 14:44:44.377";"ST_correctStop";"27";"1";"FINISHED";"NONE";"success";"0";"1";"2014-09-29 14:44:43.127";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"conwayel06";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-29 14:42:55.587";"2014-09-29 14:59:20.212";"1";"1";"1";"1";"0";"24";"23";"module.training_block1.exec-6105.GoNoGo1";"1245";"2014-09-29 14:44:46.892";"ST_correctStop";"29";"0";"FINISHED";"NONE";"success";"0";"1";"2014-09-29 14:44:45.642";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"conwayel06";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-29 14:42:55.587";"2014-09-29 14:59:20.212";"1";"1";"1";"1";"0";"25";"24";"module.training_block1.exec-6105.GoNoGo1";"1248";"2014-09-29 14:44:49.408";"ST_correctStop";"23";"1";"FINISHED";"NONE";"success";"0";"1";"2014-09-29 14:44:48.158";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"conwayel06";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-29 14:42:55.587";"2014-09-29 14:59:20.212";"1";"1";"1";"1";"0";"26";"25";"module.training_block1.exec-6105.GoNoGo1";"1245";"2014-09-29 14:44:51.923";"ST_correctStop";"24";"0";"FINISHED";"NONE";"success";"0";"1";"2014-09-29 14:44:50.673";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"conwayel06";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-29 14:42:55.587";"2014-09-29 14:59:20.212";"1";"1";"1";"1";"0";"27";"26";"module.training_block1.exec-6105.GoNoGo1";"1248";"2014-09-29 14:44:54.439";"ST_correctStop";"6";"0";"FINISHED";"NONE";"success";"0";"1";"2014-09-29 14:44:53.189";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"conwayel06";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-29 14:42:55.587";"2014-09-29 14:59:20.212";"1";"1";"1";"1";"0";"28";"27";"module.training_block1.exec-6105.GoNoGo1";"1245";"2014-09-29 14:44:56.955";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"517";"0";"2014-09-29 14:44:55.705";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"conwayel06";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-29 14:42:55.587";"2014-09-29 14:59:20.212";"1";"1";"1";"1";"0";"29";"28";"module.training_block1.exec-6105.GoNoGo1";"1245";"2014-09-29 14:44:59.470";"ST_correctStop";"19";"1";"FINISHED";"NONE";"success";"0";"1";"2014-09-29 14:44:58.220";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"conwayel06";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-29 14:42:55.587";"2014-09-29 14:59:20.212";"1";"1";"1";"1";"0";"30";"29";"module.training_block1.exec-6105.GoNoGo1";"1243";"2014-09-29 14:45:01.986";"NST_correctLoc";"17";"1";"FINISHED";"RIGHT";"success";"549";"0";"2014-09-29 14:45:00.736";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
