"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-3564.blockOrder";"session.node-3564.IATorder";"session.node-3564.keyOrder";"session.node-3820.conditionType";"session.node-4860.conditionType";"session.node-8689.blockOrder";"session.node-8689.IATorder";"session.node-8689.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo5.durationTime";"trial.GoNoGo5.endTime";"trial.GoNoGo5.icon";"trial.GoNoGo5.location";"trial.GoNoGo5.outcome";"trial.GoNoGo5.response";"trial.GoNoGo5.result";"trial.GoNoGo5.RT";"trial.GoNoGo5.signal";"trial.GoNoGo5.startTime";"trial.GoNoGo5.stimulus type";"trial.GoNoGo6.durationTime";"trial.GoNoGo6.endTime";"trial.GoNoGo6.icon";"trial.GoNoGo6.location";"trial.GoNoGo6.outcome";"trial.GoNoGo6.response";"trial.GoNoGo6.result";"trial.GoNoGo6.RT";"trial.GoNoGo6.signal";"trial.GoNoGo6.startTime";"trial.GoNoGo6.stimulus type";"trial.GoNoGo7.durationTime";"trial.GoNoGo7.endTime";"trial.GoNoGo7.icon";"trial.GoNoGo7.location";"trial.GoNoGo7.outcome";"trial.GoNoGo7.response";"trial.GoNoGo7.result";"trial.GoNoGo7.RT";"trial.GoNoGo7.signal";"trial.GoNoGo7.startTime";"trial.GoNoGo7.stimulus type";"trial.GoNoGo8.durationTime";"trial.GoNoGo8.endTime";"trial.GoNoGo8.icon";"trial.GoNoGo8.location";"trial.GoNoGo8.outcome";"trial.GoNoGo8.response";"trial.GoNoGo8.result";"trial.GoNoGo8.RT";"trial.GoNoGo8.signal";"trial.GoNoGo8.startTime";"trial.GoNoGo8.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_block3.durationTime";"trial.IAT_block3.endTime";"trial.IAT_block3.outcome";"trial.IAT_block3.response";"trial.IAT_block3.result";"trial.IAT_block3.RT";"trial.IAT_block3.startTime";"trial.IAT_block3.Stimfile";"trial.IAT_block3.stimType";"trial.IAT_block3.word";"trial.IAT_block4.durationTime";"trial.IAT_block4.endTime";"trial.IAT_block4.outcome";"trial.IAT_block4.response";"trial.IAT_block4.result";"trial.IAT_block4.RT";"trial.IAT_block4.startTime";"trial.IAT_block4.Stimfile";"trial.IAT_block4.stimType";"trial.IAT_block4.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word";"trial.IAT_practice2.durationTime";"trial.IAT_practice2.endTime";"trial.IAT_practice2.outcome";"trial.IAT_practice2.response";"trial.IAT_practice2.result";"trial.IAT_practice2.RT";"trial.IAT_practice2.startTime";"trial.IAT_practice2.Stimfile";"trial.IAT_practice2.stimType";"trial.IAT_practice2.word"
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"139";"138";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:22:52.052";"24";"1";"FINISHED";"RIGHT";"success";"506";"0";"2014-02-13 22:22:50.801";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"140";"139";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:22:54.584";"23";"0";"FINISHED";"LEFT";"success";"438";"0";"2014-02-13 22:22:53.334";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"141";"140";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:22:57.122";"34";"0";"FINISHED";"LEFT";"success";"488";"0";"2014-02-13 22:22:55.872";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"142";"141";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:22:59.657";"0";"0";"FINISHED";"LEFT";"success";"480";"0";"2014-02-13 22:22:58.407";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"143";"142";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:23:02.188";"20";"1";"FINISHED";"RIGHT";"success";"481";"0";"2014-02-13 22:23:00.938";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"144";"143";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:23:04.718";"3";"1";"FINISHED";"RIGHT";"success";"449";"0";"2014-02-13 22:23:03.468";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"145";"144";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1253";"2014-02-13 22:23:07.251";"26";"0";"FINISHED";"LEFT";"success";"442";"0";"2014-02-13 22:23:05.998";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"146";"145";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:23:09.782";"14";"1";"FINISHED";"RIGHT";"success";"490";"0";"2014-02-13 22:23:08.531";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"147";"146";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:23:12.314";"21";"0";"FINISHED";"LEFT";"success";"494";"0";"2014-02-13 22:23:11.064";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"148";"147";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:23:14.840";"31";"0";"FINISHED";"LEFT";"success";"591";"0";"2014-02-13 22:23:13.590";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"149";"148";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:23:17.372";"12";"0";"FINISHED";"LEFT";"success";"555";"0";"2014-02-13 22:23:16.122";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"150";"149";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 22:23:19.907";"2";"1";"FINISHED";"RIGHT";"success";"360";"0";"2014-02-13 22:23:18.656";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"151";"150";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:23:22.447";"29";"0";"FINISHED";"LEFT";"success";"416";"0";"2014-02-13 22:23:21.197";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"152";"151";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:23:24.978";"11";"1";"FINISHED";"RIGHT";"success";"401";"0";"2014-02-13 22:23:23.728";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"153";"152";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:23:27.507";"22";"0";"FINISHED";"LEFT";"success";"385";"0";"2014-02-13 22:23:26.257";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"154";"153";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:23:30.038";"17";"1";"FINISHED";"RIGHT";"success";"458";"0";"2014-02-13 22:23:28.788";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"155";"154";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:23:32.570";"25";"0";"FINISHED";"LEFT";"success";"459";"0";"2014-02-13 22:23:31.320";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"156";"155";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 22:23:35.103";"16";"1";"FINISHED";"RIGHT";"success";"555";"0";"2014-02-13 22:23:33.853";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"157";"156";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 22:23:37.632";"27";"1";"FINISHED";"RIGHT";"success";"535";"0";"2014-02-13 22:23:36.382";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"158";"157";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:23:40.163";"15";"1";"FINISHED";"RIGHT";"success";"647";"0";"2014-02-13 22:23:38.913";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"159";"158";"module.training_block4.exec-5713.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:23:42.694";"35";"1";"FINISHED";"RIGHT";"success";"530";"0";"2014-02-13 22:23:41.444";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"160";"159";"module.training_block5.exec-1239.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:23:58.767";"0";"1";"FINISHED";"RIGHT";"success";"372";"0";"2014-02-13 22:23:57.517";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"161";"160";"module.training_block5.exec-1239.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:24:01.297";"27";"1";"FINISHED";"RIGHT";"success";"432";"0";"2014-02-13 22:24:00.046";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"162";"161";"module.training_block5.exec-1239.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-02-13 22:24:03.825";"29";"1";"FINISHED";"RIGHT";"success";"418";"0";"2014-02-13 22:24:02.574";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"163";"162";"module.training_block5.exec-1239.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:24:06.372";"4";"0";"FINISHED";"LEFT";"success";"375";"0";"2014-02-13 22:24:05.122";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"164";"163";"module.training_block5.exec-1239.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:24:08.903";"26";"1";"FINISHED";"RIGHT";"success";"499";"0";"2014-02-13 22:24:07.653";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"165";"164";"module.training_block5.exec-1239.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:24:11.435";"14";"1";"FINISHED";"RIGHT";"success";"429";"0";"2014-02-13 22:24:10.185";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"166";"165";"module.training_block5.exec-1239.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:24:13.966";"33";"1";"FINISHED";"RIGHT";"success";"481";"0";"2014-02-13 22:24:12.716";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"167";"166";"module.training_block5.exec-1239.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-02-13 22:24:16.498";"20";"0";"FINISHED";"LEFT";"success";"619";"0";"2014-02-13 22:24:15.247";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_ECT";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-13 22:14:30.830";"2014-02-13 22:42:58.887";"1";;;;"0";;"0";"1";"0";"168";"167";"module.training_block5.exec-1239.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 22:24:19.029";"3";"1";"FINISHED";"RIGHT";"success";"391";"0";"2014-02-13 22:24:17.778";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
