"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-1237.blockOrder";"session.node-1237.IATorder";"session.node-1237.keyOrder";"session.node-2764.conditionType";"session.node-3330.conditionType";"session.node-4525.blockOrder";"session.node-4525.IATorder";"session.node-4525.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_block3.durationTime";"trial.IAT_block3.endTime";"trial.IAT_block3.outcome";"trial.IAT_block3.response";"trial.IAT_block3.result";"trial.IAT_block3.RT";"trial.IAT_block3.startTime";"trial.IAT_block3.Stimfile";"trial.IAT_block3.stimType";"trial.IAT_block3.word";"trial.IAT_block4.durationTime";"trial.IAT_block4.endTime";"trial.IAT_block4.outcome";"trial.IAT_block4.response";"trial.IAT_block4.result";"trial.IAT_block4.RT";"trial.IAT_block4.startTime";"trial.IAT_block4.Stimfile";"trial.IAT_block4.stimType";"trial.IAT_block4.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word";"trial.IAT_practice2.durationTime";"trial.IAT_practice2.endTime";"trial.IAT_practice2.outcome";"trial.IAT_practice2.response";"trial.IAT_practice2.result";"trial.IAT_practice2.RT";"trial.IAT_practice2.startTime";"trial.IAT_practice2.Stimfile";"trial.IAT_practice2.stimType";"trial.IAT_practice2.word"
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"104";"103";"module.training_block3.exec-9809.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2015-02-11 17:52:04.361";"ST_correctStop";"2";"1";"FINISHED";"NONE";"success";"0";"1";"2015-02-11 17:52:03.098";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"105";"104";"module.training_block3.exec-9809.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 17:52:06.904";"ST_failedStop";"26";"0";"FINISHED";"LEFT";"failure";"605";"1";"2015-02-11 17:52:05.641";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"106";"105";"module.training_block3.exec-9809.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 17:52:09.447";"ST_correctStop";"20";"0";"FINISHED";"NONE";"success";"0";"1";"2015-02-11 17:52:08.183";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"107";"106";"module.training_block3.exec-9809.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 17:52:11.990";"ST_correctStop";"18";"1";"FINISHED";"NONE";"success";"0";"1";"2015-02-11 17:52:10.726";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"108";"107";"module.training_block3.exec-9809.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2015-02-11 17:52:14.548";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"538";"0";"2015-02-11 17:52:13.285";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"109";"108";"module.training_block3.exec-9809.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2015-02-11 17:52:17.091";"NST_correctLoc";"27";"0";"FINISHED";"LEFT";"success";"545";"0";"2015-02-11 17:52:15.827";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"110";"109";"module.training_block3.exec-9809.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 17:52:19.634";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"426";"0";"2015-02-11 17:52:18.370";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"111";"110";"module.training_block3.exec-9809.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-11 17:52:22.177";"NST_correctLoc";"19";"0";"FINISHED";"LEFT";"success";"349";"0";"2015-02-11 17:52:20.913";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"112";"111";"module.training_block3.exec-9809.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1246";"2015-02-11 17:52:24.706";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"377";"0";"2015-02-11 17:52:23.456";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"113";"112";"module.training_block3.exec-9809.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1255";"2015-02-11 17:52:27.249";"ST_correctStop";"1";"1";"FINISHED";"NONE";"success";"0";"1";"2015-02-11 17:52:25.986";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"114";"113";"module.training_block3.exec-9809.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-11 17:52:29.792";"ST_correctStop";"0";"1";"FINISHED";"NONE";"success";"0";"1";"2015-02-11 17:52:28.528";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"115";"114";"module.training_block3.exec-9809.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 17:52:32.335";"ST_correctStop";"35";"1";"FINISHED";"NONE";"success";"0";"1";"2015-02-11 17:52:31.071";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"116";"115";"module.training_block3.exec-9809.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2015-02-11 17:52:34.878";"ST_correctStop";"31";"1";"FINISHED";"NONE";"success";"0";"1";"2015-02-11 17:52:33.614";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"117";"116";"module.training_block3.exec-9809.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 17:52:37.420";"ST_correctStop";"21";"1";"FINISHED";"NONE";"success";"0";"1";"2015-02-11 17:52:36.157";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"118";"117";"module.training_block3.exec-9809.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1260";"2015-02-11 17:52:39.963";"ST_correctStop";"8";"1";"FINISHED";"NONE";"success";"0";"1";"2015-02-11 17:52:38.700";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"119";"118";"module.training_block3.exec-9809.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 17:52:42.506";"ST_correctStop";"6";"1";"FINISHED";"NONE";"success";"0";"1";"2015-02-11 17:52:41.242";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"120";"119";"module.training_block3.exec-9809.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-11 17:52:45.049";"ST_failedStop";"32";"0";"FINISHED";"LEFT";"failure";"427";"1";"2015-02-11 17:52:43.785";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"121";"120";"module.training_block3.exec-9809.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1260";"2015-02-11 17:52:47.592";"NST_miss";"29";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-11 17:52:46.328";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"122";"121";"module.training_block3.exec-9809.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 17:52:50.134";"NST_correctLoc";"15";"1";"FINISHED";"RIGHT";"success";"413";"0";"2015-02-11 17:52:48.871";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"123";"122";"module.training_block3.exec-9809.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 17:52:52.677";"NST_correctLoc";"28";"1";"FINISHED";"RIGHT";"success";"412";"0";"2015-02-11 17:52:51.414";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"124";"123";"module.training_block4.exec-5547.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-11 17:53:02.383";"NST_correctLoc";"19";"0";"FINISHED";"LEFT";"success";"569";"0";"2015-02-11 17:53:01.119";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"125";"124";"module.training_block4.exec-5547.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-11 17:53:04.926";"NST_correctLoc";"11";"1";"FINISHED";"RIGHT";"success";"364";"0";"2015-02-11 17:53:03.662";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"126";"125";"module.training_block4.exec-5547.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 17:53:07.468";"NST_correctLoc";"29";"1";"FINISHED";"RIGHT";"success";"384";"0";"2015-02-11 17:53:06.205";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"127";"126";"module.training_block4.exec-5547.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 17:53:10.011";"ST_correctStop";"5";"0";"FINISHED";"NONE";"success";"0";"1";"2015-02-11 17:53:08.748";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"128";"127";"module.training_block4.exec-5547.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 17:53:12.554";"NST_correctLoc";"17";"1";"FINISHED";"RIGHT";"success";"422";"0";"2015-02-11 17:53:11.290";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"129";"128";"module.training_block4.exec-5547.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1258";"2015-02-11 17:53:15.097";"ST_correctStop";"31";"1";"FINISHED";"NONE";"success";"0";"1";"2015-02-11 17:53:13.833";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"130";"129";"module.training_block4.exec-5547.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 17:53:17.640";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"385";"0";"2015-02-11 17:53:16.376";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"131";"130";"module.training_block4.exec-5547.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 17:53:20.183";"ST_failedStop";"27";"0";"FINISHED";"LEFT";"failure";"477";"1";"2015-02-11 17:53:18.919";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"132";"131";"module.training_block4.exec-5547.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 17:53:22.725";"ST_correctStop";"22";"1";"FINISHED";"NONE";"success";"0";"1";"2015-02-11 17:53:21.462";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"133";"132";"module.training_block4.exec-5547.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 17:53:25.268";"ST_correctStop";"8";"1";"FINISHED";"NONE";"success";"0";"1";"2015-02-11 17:53:24.005";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"134";"133";"module.training_block4.exec-5547.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 17:53:27.811";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"370";"0";"2015-02-11 17:53:26.547";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"135";"134";"module.training_block4.exec-5547.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 17:53:30.354";"ST_failedStop";"0";"0";"FINISHED";"LEFT";"failure";"397";"1";"2015-02-11 17:53:29.090";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"136";"135";"module.training_block4.exec-5547.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 17:53:32.897";"NST_correctLoc";"23";"1";"FINISHED";"RIGHT";"success";"435";"0";"2015-02-11 17:53:31.633";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"137";"136";"module.training_block4.exec-5547.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 17:53:35.439";"NST_correctLoc";"10";"0";"FINISHED";"LEFT";"success";"686";"0";"2015-02-11 17:53:34.176";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1109";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-11 17:40:24.138";"2015-02-11 18:20:24.313";"1";;;;;"1";"0";"0";"0";"138";"137";"module.training_block4.exec-5547.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2015-02-11 17:53:37.982";"ST_failedStop";"26";"1";"FINISHED";"RIGHT";"failure";"950";"1";"2015-02-11 17:53:36.719";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
