"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-1526.blockOrder";"session.node-1526.IATorder";"session.node-1526.keyOrder";"session.node-2120.conditionType";"session.node-8408.blockOrder";"session.node-8408.IATorder";"session.node-8408.keyOrder";"session.node-9862.conditionType";"trial.id";"trial.index";"trial.name";"module.GoNoGopractice.exec-2782.GoNoGo_Practice.durationTime";"module.GoNoGopractice.exec-2782.GoNoGo_Practice.endTime";"module.GoNoGopractice.exec-2782.GoNoGo_Practice.icon";"module.GoNoGopractice.exec-2782.GoNoGo_Practice.location";"module.GoNoGopractice.exec-2782.GoNoGo_Practice.outcome";"module.GoNoGopractice.exec-2782.GoNoGo_Practice.response";"module.GoNoGopractice.exec-2782.GoNoGo_Practice.result";"module.GoNoGopractice.exec-2782.GoNoGo_Practice.RT";"module.GoNoGopractice.exec-2782.GoNoGo_Practice.signal";"module.GoNoGopractice.exec-2782.GoNoGo_Practice.startTime";"module.GoNoGopractice.exec-2782.GoNoGo_Practice.stimulus type";"module.GoNoGopractice.exec-7052.GoNoGo_Practice.durationTime";"module.GoNoGopractice.exec-7052.GoNoGo_Practice.endTime";"module.GoNoGopractice.exec-7052.GoNoGo_Practice.icon";"module.GoNoGopractice.exec-7052.GoNoGo_Practice.location";"module.GoNoGopractice.exec-7052.GoNoGo_Practice.outcome";"module.GoNoGopractice.exec-7052.GoNoGo_Practice.response";"module.GoNoGopractice.exec-7052.GoNoGo_Practice.result";"module.GoNoGopractice.exec-7052.GoNoGo_Practice.RT";"module.GoNoGopractice.exec-7052.GoNoGo_Practice.signal";"module.GoNoGopractice.exec-7052.GoNoGo_Practice.startTime";"module.GoNoGopractice.exec-7052.GoNoGo_Practice.stimulus type";"module.GoNoGotutorial.exec-2032.GoNoGo_Tutorial.durationTime";"module.GoNoGotutorial.exec-2032.GoNoGo_Tutorial.endTime";"module.GoNoGotutorial.exec-2032.GoNoGo_Tutorial.icon";"module.GoNoGotutorial.exec-2032.GoNoGo_Tutorial.location";"module.GoNoGotutorial.exec-2032.GoNoGo_Tutorial.outcome";"module.GoNoGotutorial.exec-2032.GoNoGo_Tutorial.response";"module.GoNoGotutorial.exec-2032.GoNoGo_Tutorial.result";"module.GoNoGotutorial.exec-2032.GoNoGo_Tutorial.RT";"module.GoNoGotutorial.exec-2032.GoNoGo_Tutorial.signal";"module.GoNoGotutorial.exec-2032.GoNoGo_Tutorial.startTime";"module.GoNoGotutorial.exec-2765.GoNoGo_Tutorial.durationTime";"module.GoNoGotutorial.exec-2765.GoNoGo_Tutorial.endTime";"module.GoNoGotutorial.exec-2765.GoNoGo_Tutorial.icon";"module.GoNoGotutorial.exec-2765.GoNoGo_Tutorial.location";"module.GoNoGotutorial.exec-2765.GoNoGo_Tutorial.outcome";"module.GoNoGotutorial.exec-2765.GoNoGo_Tutorial.response";"module.GoNoGotutorial.exec-2765.GoNoGo_Tutorial.result";"module.GoNoGotutorial.exec-2765.GoNoGo_Tutorial.RT";"module.GoNoGotutorial.exec-2765.GoNoGo_Tutorial.signal";"module.GoNoGotutorial.exec-2765.GoNoGo_Tutorial.startTime";"module.IAT_Block1.exec-5720.IAT_block1.durationTime";"module.IAT_Block1.exec-5720.IAT_block1.endTime";"module.IAT_Block1.exec-5720.IAT_block1.outcome";"module.IAT_Block1.exec-5720.IAT_block1.response";"module.IAT_Block1.exec-5720.IAT_block1.result";"module.IAT_Block1.exec-5720.IAT_block1.RT";"module.IAT_Block1.exec-5720.IAT_block1.startTime";"module.IAT_Block1.exec-5720.IAT_block1.Stimfile";"module.IAT_Block1.exec-5720.IAT_block1.stimType";"module.IAT_Block1.exec-5720.IAT_block1.word";"module.IAT_Block2.exec-4763.IAT_block2.durationTime";"module.IAT_Block2.exec-4763.IAT_block2.endTime";"module.IAT_Block2.exec-4763.IAT_block2.outcome";"module.IAT_Block2.exec-4763.IAT_block2.response";"module.IAT_Block2.exec-4763.IAT_block2.result";"module.IAT_Block2.exec-4763.IAT_block2.RT";"module.IAT_Block2.exec-4763.IAT_block2.startTime";"module.IAT_Block2.exec-4763.IAT_block2.Stimfile";"module.IAT_Block2.exec-4763.IAT_block2.stimType";"module.IAT_Block2.exec-4763.IAT_block2.word";"module.IAT_Block3.exec-7730.IAT_block3.durationTime";"module.IAT_Block3.exec-7730.IAT_block3.endTime";"module.IAT_Block3.exec-7730.IAT_block3.outcome";"module.IAT_Block3.exec-7730.IAT_block3.response";"module.IAT_Block3.exec-7730.IAT_block3.result";"module.IAT_Block3.exec-7730.IAT_block3.RT";"module.IAT_Block3.exec-7730.IAT_block3.startTime";"module.IAT_Block3.exec-7730.IAT_block3.Stimfile";"module.IAT_Block3.exec-7730.IAT_block3.stimType";"module.IAT_Block3.exec-7730.IAT_block3.word";"module.IAT_Block4.exec-6355.IAT_block4.durationTime";"module.IAT_Block4.exec-6355.IAT_block4.endTime";"module.IAT_Block4.exec-6355.IAT_block4.outcome";"module.IAT_Block4.exec-6355.IAT_block4.response";"module.IAT_Block4.exec-6355.IAT_block4.result";"module.IAT_Block4.exec-6355.IAT_block4.RT";"module.IAT_Block4.exec-6355.IAT_block4.startTime";"module.IAT_Block4.exec-6355.IAT_block4.Stimfile";"module.IAT_Block4.exec-6355.IAT_block4.stimType";"module.IAT_Block4.exec-6355.IAT_block4.word";"module.IAT_practice1.exec-1040.IAT_Practice1.durationTime";"module.IAT_practice1.exec-1040.IAT_Practice1.endTime";"module.IAT_practice1.exec-1040.IAT_Practice1.outcome";"module.IAT_practice1.exec-1040.IAT_Practice1.response";"module.IAT_practice1.exec-1040.IAT_Practice1.result";"module.IAT_practice1.exec-1040.IAT_Practice1.RT";"module.IAT_practice1.exec-1040.IAT_Practice1.startTime";"module.IAT_practice1.exec-1040.IAT_Practice1.Stimfile";"module.IAT_practice1.exec-1040.IAT_Practice1.stimType";"module.IAT_practice1.exec-1040.IAT_Practice1.word";"module.IAT_Practice2.exec-8019.IAT_practice2.durationTime";"module.IAT_Practice2.exec-8019.IAT_practice2.endTime";"module.IAT_Practice2.exec-8019.IAT_practice2.outcome";"module.IAT_Practice2.exec-8019.IAT_practice2.response";"module.IAT_Practice2.exec-8019.IAT_practice2.result";"module.IAT_Practice2.exec-8019.IAT_practice2.RT";"module.IAT_Practice2.exec-8019.IAT_practice2.startTime";"module.IAT_Practice2.exec-8019.IAT_practice2.Stimfile";"module.IAT_Practice2.exec-8019.IAT_practice2.stimType";"module.IAT_Practice2.exec-8019.IAT_practice2.word";"module.training_block1.exec-2127.GoNoGo1.durationTime";"module.training_block1.exec-2127.GoNoGo1.endTime";"module.training_block1.exec-2127.GoNoGo1.Error Type";"module.training_block1.exec-2127.GoNoGo1.icon";"module.training_block1.exec-2127.GoNoGo1.location";"module.training_block1.exec-2127.GoNoGo1.outcome";"module.training_block1.exec-2127.GoNoGo1.response";"module.training_block1.exec-2127.GoNoGo1.result";"module.training_block1.exec-2127.GoNoGo1.RT";"module.training_block1.exec-2127.GoNoGo1.signal";"module.training_block1.exec-2127.GoNoGo1.startTime";"module.training_block1.exec-2127.GoNoGo1.stimulus type";"module.training_block1.exec-7616.GoNoGo1.durationTime";"module.training_block1.exec-7616.GoNoGo1.endTime";"module.training_block1.exec-7616.GoNoGo1.Error Type";"module.training_block1.exec-7616.GoNoGo1.icon";"module.training_block1.exec-7616.GoNoGo1.location";"module.training_block1.exec-7616.GoNoGo1.outcome";"module.training_block1.exec-7616.GoNoGo1.response";"module.training_block1.exec-7616.GoNoGo1.result";"module.training_block1.exec-7616.GoNoGo1.RT";"module.training_block1.exec-7616.GoNoGo1.signal";"module.training_block1.exec-7616.GoNoGo1.startTime";"module.training_block1.exec-7616.GoNoGo1.stimulus type";"module.training_block2.exec-3412.GoNoGo2.durationTime";"module.training_block2.exec-3412.GoNoGo2.endTime";"module.training_block2.exec-3412.GoNoGo2.Error Type";"module.training_block2.exec-3412.GoNoGo2.icon";"module.training_block2.exec-3412.GoNoGo2.location";"module.training_block2.exec-3412.GoNoGo2.outcome";"module.training_block2.exec-3412.GoNoGo2.response";"module.training_block2.exec-3412.GoNoGo2.result";"module.training_block2.exec-3412.GoNoGo2.RT";"module.training_block2.exec-3412.GoNoGo2.signal";"module.training_block2.exec-3412.GoNoGo2.startTime";"module.training_block2.exec-3412.GoNoGo2.stimulus type";"module.training_block3.exec-3727.GoNoGo3.durationTime";"module.training_block3.exec-3727.GoNoGo3.endTime";"module.training_block3.exec-3727.GoNoGo3.Error Type";"module.training_block3.exec-3727.GoNoGo3.icon";"module.training_block3.exec-3727.GoNoGo3.location";"module.training_block3.exec-3727.GoNoGo3.outcome";"module.training_block3.exec-3727.GoNoGo3.response";"module.training_block3.exec-3727.GoNoGo3.result";"module.training_block3.exec-3727.GoNoGo3.RT";"module.training_block3.exec-3727.GoNoGo3.signal";"module.training_block3.exec-3727.GoNoGo3.startTime";"module.training_block3.exec-3727.GoNoGo3.stimulus type";"module.training_block4.exec-7623.GoNoGo4.durationTime";"module.training_block4.exec-7623.GoNoGo4.endTime";"module.training_block4.exec-7623.GoNoGo4.Error Type";"module.training_block4.exec-7623.GoNoGo4.icon";"module.training_block4.exec-7623.GoNoGo4.location";"module.training_block4.exec-7623.GoNoGo4.outcome";"module.training_block4.exec-7623.GoNoGo4.response";"module.training_block4.exec-7623.GoNoGo4.result";"module.training_block4.exec-7623.GoNoGo4.RT";"module.training_block4.exec-7623.GoNoGo4.signal";"module.training_block4.exec-7623.GoNoGo4.startTime";"module.training_block4.exec-7623.GoNoGo4.stimulus type"
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"509";"13";"module.GoNoGopractice.exec-2782.GoNoGo_Practice";"1944";"2015-02-12 09:40:50.802";"3";"1";"FINISHED";"RIGHT";"success";"538";"0";"2015-02-12 09:40:48.852";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"510";"14";"module.GoNoGopractice.exec-2782.GoNoGo_Practice";"1944";"2015-02-12 09:40:54.022";"27";"1";"FINISHED";"RIGHT";"success";"413";"0";"2015-02-12 09:40:52.072";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"511";"15";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1243";"2015-02-12 09:41:09.952";"NST_correctLoc";"25";"1";"FINISHED";"RIGHT";"success";"502";"0";"2015-02-12 09:41:08.702";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"512";"16";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2015-02-12 09:41:12.482";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"625";"0";"2015-02-12 09:41:11.232";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"513";"17";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1244";"2015-02-12 09:41:15.002";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"501";"0";"2015-02-12 09:41:13.752";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"514";"18";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1244";"2015-02-12 09:41:17.522";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"933";"0";"2015-02-12 09:41:16.272";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"515";"19";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2015-02-12 09:41:20.052";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"495";"0";"2015-02-12 09:41:18.802";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"516";"20";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2015-02-12 09:41:22.572";"NST_correctLoc";"26";"1";"FINISHED";"RIGHT";"success";"391";"0";"2015-02-12 09:41:21.322";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"517";"21";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2015-02-12 09:41:25.092";"NST_correctLoc";"30";"1";"FINISHED";"RIGHT";"success";"631";"0";"2015-02-12 09:41:23.842";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"518";"22";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1242";"2015-02-12 09:41:27.612";"NST_correctLoc";"7";"1";"FINISHED";"RIGHT";"success";"666";"0";"2015-02-12 09:41:26.362";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"519";"23";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1244";"2015-02-12 09:41:30.132";"NST_correctLoc";"10";"0";"FINISHED";"LEFT";"success";"955";"0";"2015-02-12 09:41:28.882";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"520";"24";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1244";"2015-02-12 09:41:32.652";"NST_correctLoc";"22";"1";"FINISHED";"RIGHT";"success";"539";"0";"2015-02-12 09:41:31.402";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"521";"25";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1244";"2015-02-12 09:41:35.172";"NST_correctLoc";"5";"1";"FINISHED";"RIGHT";"success";"524";"0";"2015-02-12 09:41:33.922";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"522";"26";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1244";"2015-02-12 09:41:37.692";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"443";"0";"2015-02-12 09:41:36.442";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"523";"27";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2015-02-12 09:41:40.212";"NST_correctLoc";"3";"0";"FINISHED";"LEFT";"success";"407";"0";"2015-02-12 09:41:38.962";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"524";"28";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1244";"2015-02-12 09:41:42.732";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"379";"0";"2015-02-12 09:41:41.482";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"525";"29";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1244";"2015-02-12 09:41:45.252";"NST_correctLoc";"11";"0";"FINISHED";"LEFT";"success";"387";"0";"2015-02-12 09:41:44.002";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"526";"30";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1243";"2015-02-12 09:41:47.772";"NST_correctLoc";"4";"1";"FINISHED";"RIGHT";"success";"443";"0";"2015-02-12 09:41:46.522";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"527";"31";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1244";"2015-02-12 09:41:50.292";"NST_correctLoc";"35";"0";"FINISHED";"LEFT";"success";"379";"0";"2015-02-12 09:41:49.042";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"528";"32";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1244";"2015-02-12 09:41:52.812";"NST_correctLoc";"20";"0";"FINISHED";"LEFT";"success";"499";"0";"2015-02-12 09:41:51.562";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"529";"33";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2015-02-12 09:41:55.332";"NST_correctLoc";"14";"0";"FINISHED";"LEFT";"success";"303";"0";"2015-02-12 09:41:54.082";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"530";"34";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1243";"2015-02-12 09:41:57.852";"NST_correctLoc";"1";"1";"FINISHED";"RIGHT";"success";"378";"0";"2015-02-12 09:41:56.602";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"531";"35";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1244";"2015-02-12 09:42:00.472";"NST_correctLoc";"23";"0";"FINISHED";"LEFT";"success";"399";"0";"2015-02-12 09:41:59.222";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1308660";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-02-12 09:38:57.852";"2015-02-12 09:42:07.132";"1";"0";"0";"0";"0";;;;;"532";"36";"module.training_block1.exec-7616.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1244";"2015-02-12 09:42:02.992";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"423";"0";"2015-02-12 09:42:01.742";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
