"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-3940.conditionType";"session.node-7850.DPorder";"trial.id";"trial.index";"trial.name";"trial.DP_block1.durationTime";"trial.DP_block1.endTime";"trial.DP_block1.outcome";"trial.DP_block1.probeLoc";"trial.DP_block1.response";"trial.DP_block1.result";"trial.DP_block1.RT";"trial.DP_block1.startTime";"trial.DP_block1.stimDuration";"trial.DP_block1.wordLeft";"trial.DP_block1.wordRight";"trial.DP_practice.durationTime";"trial.DP_practice.endTime";"trial.DP_practice.outcome";"trial.DP_practice.probeLoc";"trial.DP_practice.response";"trial.DP_practice.result";"trial.DP_practice.RT";"trial.DP_practice.startTime";"trial.DP_practice.stimDuration";"trial.DP_practice.wordLeft";"trial.DP_practice.wordRight";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo5.durationTime";"trial.GoNoGo5.endTime";"trial.GoNoGo5.icon";"trial.GoNoGo5.location";"trial.GoNoGo5.outcome";"trial.GoNoGo5.response";"trial.GoNoGo5.result";"trial.GoNoGo5.RT";"trial.GoNoGo5.signal";"trial.GoNoGo5.startTime";"trial.GoNoGo5.stimulus type";"trial.GoNoGo6.durationTime";"trial.GoNoGo6.endTime";"trial.GoNoGo6.icon";"trial.GoNoGo6.location";"trial.GoNoGo6.outcome";"trial.GoNoGo6.response";"trial.GoNoGo6.result";"trial.GoNoGo6.RT";"trial.GoNoGo6.signal";"trial.GoNoGo6.startTime";"trial.GoNoGo6.stimulus type";"trial.GoNoGo7.durationTime";"trial.GoNoGo7.endTime";"trial.GoNoGo7.icon";"trial.GoNoGo7.location";"trial.GoNoGo7.outcome";"trial.GoNoGo7.response";"trial.GoNoGo7.result";"trial.GoNoGo7.RT";"trial.GoNoGo7.signal";"trial.GoNoGo7.startTime";"trial.GoNoGo7.stimulus type";"trial.GoNoGo8.durationTime";"trial.GoNoGo8.endTime";"trial.GoNoGo8.icon";"trial.GoNoGo8.location";"trial.GoNoGo8.outcome";"trial.GoNoGo8.response";"trial.GoNoGo8.result";"trial.GoNoGo8.RT";"trial.GoNoGo8.signal";"trial.GoNoGo8.startTime";"trial.GoNoGo8.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"30";"29";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 18:56:43.142";"23";"0";"FINISHED";"LEFT";"success";"551";"0";"2014-02-13 18:56:41.892";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"31";"30";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 18:56:45.687";"13";"0";"FINISHED";"LEFT";"success";"643";"0";"2014-02-13 18:56:44.437";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"32";"31";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 18:56:48.252";"9";"0";"FINISHED";"LEFT";"success";"553";"0";"2014-02-13 18:56:47.002";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"33";"32";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 18:56:50.832";"17";"0";"FINISHED";"LEFT";"success";"583";"0";"2014-02-13 18:56:49.582";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"34";"33";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 18:56:53.414";"32";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 18:56:52.164";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"35";"34";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:56:55.994";"12";"1";"FINISHED";"RIGHT";"success";"559";"0";"2014-02-13 18:56:54.744";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"36";"35";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 18:56:58.554";"0";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 18:56:57.303";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"37";"36";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 18:57:01.100";"26";"0";"FINISHED";"LEFT";"success";"595";"0";"2014-02-13 18:56:59.849";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"38";"37";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:57:03.677";"4";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 18:57:02.427";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"39";"38";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:57:06.260";"15";"0";"FINISHED";"LEFT";"success";"529";"0";"2014-02-13 18:57:05.010";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"40";"39";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:57:08.793";"3";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 18:57:07.543";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"41";"40";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:57:11.335";"6";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 18:57:10.085";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"42";"41";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-02-13 18:57:13.880";"14";"0";"FINISHED";"LEFT";"success";"449";"0";"2014-02-13 18:57:12.630";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"43";"42";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 18:57:16.426";"34";"1";"FINISHED";"RIGHT";"success";"548";"0";"2014-02-13 18:57:15.175";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"44";"43";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:57:18.974";"21";"1";"FINISHED";"RIGHT";"success";"473";"0";"2014-02-13 18:57:17.724";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"45";"44";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:57:21.537";"7";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 18:57:20.287";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"46";"45";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:57:24.117";"24";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 18:57:22.867";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"47";"46";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:57:26.651";"30";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 18:57:25.401";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"48";"47";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-02-13 18:57:29.221";"20";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 18:57:27.971";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"49";"48";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:57:31.798";"31";"0";"FINISHED";"LEFT";"success";"475";"0";"2014-02-13 18:57:30.548";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"50";"49";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 18:57:34.342";"2";"1";"FINISHED";"RIGHT";"success";"512";"0";"2014-02-13 18:57:33.091";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"51";"50";"module.training_block1.exec-4354.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:57:36.896";"1";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 18:57:35.646";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"52";"51";"module.training_block2.exec-7457.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:57:53.884";"20";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 18:57:52.634";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"53";"52";"module.training_block2.exec-7457.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:57:56.422";"34";"0";"FINISHED";"LEFT";"success";"501";"0";"2014-02-13 18:57:55.172";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"54";"53";"module.training_block2.exec-7457.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:57:58.964";"2";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 18:57:57.714";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"55";"54";"module.training_block2.exec-7457.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 18:58:01.506";"0";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 18:58:00.256";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"56";"55";"module.training_block2.exec-7457.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:58:04.044";"3";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 18:58:02.794";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"57";"56";"module.training_block2.exec-7457.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:58:06.585";"33";"0";"FINISHED";"LEFT";"success";"484";"0";"2014-02-13 18:58:05.335";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"58";"57";"module.training_block2.exec-7457.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:58:09.120";"27";"0";"FINISHED";"LEFT";"success";"501";"0";"2014-02-13 18:58:07.869";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"59";"58";"module.training_block2.exec-7457.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:58:11.660";"19";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 18:58:10.410";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"60";"59";"module.training_block2.exec-7457.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:58:14.201";"14";"0";"FINISHED";"LEFT";"success";"494";"0";"2014-02-13 18:58:12.951";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"61";"60";"module.training_block2.exec-7457.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-02-13 18:58:16.745";"30";"1";"FINISHED";"RIGHT";"success";"442";"0";"2014-02-13 18:58:15.495";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"62";"61";"module.training_block2.exec-7457.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:58:19.284";"15";"0";"FINISHED";"LEFT";"success";"456";"0";"2014-02-13 18:58:18.034";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"63";"62";"module.training_block2.exec-7457.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:58:21.827";"13";"1";"FINISHED";"RIGHT";"success";"537";"0";"2014-02-13 18:58:20.577";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"64";"63";"module.training_block2.exec-7457.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:58:24.378";"7";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 18:58:23.128";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"65";"64";"module.training_block2.exec-7457.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:58:26.913";"31";"1";"FINISHED";"RIGHT";"failure";"557";"1";"2014-02-13 18:58:25.663";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"year2prac_ASDtest";"1993";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 18:53:30.597";"2014-02-13 19:16:46.647";"1";"1";"5";"66";"65";"module.training_block2.exec-7457.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 18:58:29.454";"6";"1";"FINISHED";"RIGHT";"success";"913";"0";"2014-02-13 18:58:28.204";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
